,Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     ,Bolivar Soberano   (VES)                     
628,2014-07-09,79.3449,1.064169416,0.376,6.2842,8.84173298,2.215,1.2429,1.065,552.37,6.1565,1854.24,20.168,5.4806,0.735131956,227.21,114.06,59.726,11622.0,25840.0,3.436,101.54,183.52,1011.2,0.28205,1.9324,3.17525,30.271,12.978,95.66,1.137785869,6.1777,0.3845,98.8317,2.782,43.445,3.0322,3.64,34.0758,3.75,1.2429,10.7067,130.2504,6.8219,0.8928,32.319,6.3454,1.69504,3.6725,0.584419379,1,22.851,3690.9495
629,2014-07-10,79.3281,1.064169416,0.376,6.2842,8.857395926,2.2139,1.2413,1.0658,553.54,6.1443,1859.94,20.168,5.4802,0.735077918,227.57,114.0,59.875,11549.0,25839.0,3.429,101.54,183.52,1012.2,0.28195,1.9324,3.172,30.2543,13.0015,95.61,1.133658315,6.1577,0.3845,98.7198,2.779,43.342,3.0323,3.64,33.8353,3.75,1.2413,10.7413,130.2207,6.7752,0.8918,32.165,6.3561,1.69631,3.6725,0.584385227,1,22.878,3690.9495
630,2014-07-11,79.3624,1.064849324,0.376,6.2842,8.849557522,2.2237,1.2424,1.072,553.29,6.1469,1858.47,20.184,5.4841,0.735564546,227.94,113.88,60.1855,11627.0,25888.0,3.428,101.36,183.52,1011.9,0.28195,1.9324,3.1865,30.2537,12.985,96.31,1.134172621,6.1618,0.3845,98.7308,2.783,43.28,3.0426,3.64,34.0582,3.75,1.2424,10.7227,130.2233,6.7851,0.8927,32.152,6.3526,1.70389,3.6725,0.583600817,1,22.861,3690.9495
631,2014-07-14,79.3334,1.063829787,0.376,6.2842,8.84173298,2.2228,1.2414,1.0722,554.05,6.1485,1852.57,20.136,5.4721,0.733837235,227.29,113.98,60.005,11627.0,25937.0,3.423,101.37,183.52,1018.0,0.28205,1.9324,3.177,30.2457,12.9755,95.9,1.13430127,6.1716,0.3845,98.8167,2.783,43.503,3.0368,3.64,34.3135,3.75,1.2414,10.7031,130.2,6.7889,0.891,32.139,6.3577,1.70518,3.6725,0.584453536,1,22.9,3690.9495
632,2014-07-15,79.3525,1.065303079,0.376,6.2842,8.833922261,2.2176,1.2426,1.0766,553.93,6.149,1857.93,20.149,5.4776,0.734591934,227.44,114.15,60.09765,11709.0,25936.0,3.405,101.6,183.52,1018.5,0.28205,1.9324,3.18575,30.2502,12.9611,96.12,1.13507378,6.193,0.3845,98.8058,2.782,43.521,3.0454,3.64,34.3723,3.75,1.2425,10.67825,130.1974,6.7967,0.8925,32.17,6.3724,1.70922,3.6725,0.583022388,1,22.919,3690.9495
633,2014-07-16,79.5243,1.071007818,0.376,6.2842,8.84173298,2.2195,1.2438,1.075,555.16,6.1535,1867.88,20.282,5.5103,0.738989063,228.23,114.41,60.1903,11805.0,26001.0,3.408,101.73,183.52,1023.7,0.28225,1.9324,3.1945,30.2674,12.939,96.2,1.145737855,6.1964,0.3845,98.795,2.783,43.558,3.0503,3.64,34.3853,3.75,1.2438,10.6901,130.18,6.8299,0.8979,32.156,6.37,1.71266,3.6725,0.583737085,1,22.939,3690.9495
634,2014-07-17,79.5419,1.06643916,0.376,6.2842,8.849557522,2.2193,1.2418,1.0753,556.39,6.1564,1868.41,20.289,5.5134,0.739371534,228.68,114.45,60.1401,11668.0,26040.0,3.41,101.65,183.52,1032.7,0.28235,1.9324,3.183,30.3142,12.9454,96.2,1.147446931,6.1978,0.3845,98.8214,2.79,43.595,3.0579,3.64,34.7998,3.75,1.2418,10.709,130.1865,6.8217,0.8979,32.15,6.3669,1.72197,3.6725,0.584453536,1,22.943,3690.9495
635,2014-07-18,79.5457,1.067691651,0.376,6.2842,8.84173298,2.2403,1.2417,1.0737,562.92,6.1568,1872.27,20.283,5.5135,0.739371534,229.32,114.54,60.33,11706.0,26057.5,3.421,101.25,183.52,1029.6,0.28235,1.9324,3.1875,30.3283,12.9588,96.28,1.154867768,6.1793,0.3845,98.8528,2.788,43.554,3.0652,3.64,35.1627,3.75,1.2417,10.6683,130.2,6.8314,0.8982,32.197,6.3764,1.72533,3.6725,0.584932148,1,22.924,3690.9495
636,2014-07-21,79.5446,1.064962726,0.376,6.2842,8.821032405,2.2362,1.24115,1.0737,566.86,6.1547,1871.87,20.317,5.5161,0.739754402,228.81,114.56,60.1853,11577.0,26075.0,3.421,101.36500000000001,183.52,1031.9,0.28235,1.9324,3.1735,30.3531,12.9751,96.46,1.14902907,6.2121,0.3845,98.8692,2.792,43.595,3.07,3.64,35.09,3.75,1.2408,10.62645,130.25,6.8387,0.8983,32.038,6.3537,1.7229,3.6725,0.585548659,1,22.905,3690.9495
637,2014-07-22,79.6412,1.065076153,0.376,6.2842,8.80033183,2.2238,1.2406,1.0745,565.86,6.1544,1861.28,20.383,5.5313,0.741784734,229.35,114.95,60.236,11531.0,26116.0,3.418,101.48,183.53,1027.5,0.28235,1.9324,3.1763,30.3562,12.9393,96.49,1.151410478,6.1895,0.3845,98.8431,2.787,43.449,3.0748,3.64,35.0387,3.75,1.2406,10.5966,130.287,6.8532,0.9013,31.858,6.3198,1.7242,3.6725,0.585891727,1,22.885,3690.9495
638,2014-07-23,79.6641,1.05999576,0.376,6.2842,8.779631255,2.2129,1.2389,1.0741,563.71,6.1572,1848.98,20.391,5.538,0.742666172,228.12,115.16,60.183,11498.0,26167.0,3.411,101.42,183.53,1024.6,0.2826,1.9324,3.171,30.3917,12.9286,96.39,1.153003574,6.1816,0.3845,98.793,2.786,43.359,3.0707,3.64,34.8101,3.75,1.2389,10.5287,130.2659,6.8492,0.9021,31.774,6.3414,1.7261,3.6725,0.586544665,1,22.922,3690.9495
639,2014-07-24,79.668,1.058425064,0.376,6.2842,8.771929825,2.2202,1.2377,1.0742,563.88,6.1579,1847.85,20.397,5.5354,0.742280285,228.43,115.29,60.002,11531.0,26201.0,3.402,101.54,183.52,1022.8,0.2827,1.9324,3.1705,30.4113,12.948333333333332,96.16,1.162115049,6.2062,0.3845,98.6843,2.783,43.288,3.0702,3.64,35.0786,3.75,1.2377,10.4997,130.2598,6.8491,0.9019,31.828,6.3429,1.7224,3.6725,0.587785811,1,22.956,3690.9495
640,2014-07-25,79.6871,1.062247716,0.376,6.2842,8.779631255,2.2204,1.2412,1.0814,563.3,6.1597,1845.36,20.446,5.5482,0.744047619,229.32,115.11,60.1448,11591.0,26226.5,3.426,101.77,183.52,1028.0,0.2827571428571429,1.9324,3.18,30.4222,12.968066666666667,96.2,1.166044776,6.205,0.3845,98.779,2.784,43.297,3.0831,3.64,35.0535,3.75,1.2412,10.5284,130.2297,6.8263,0.9035,31.867,6.355,1.7221119999999999,3.6725,0.588720122,1,22.976,3690.9495
641,2014-07-28,79.75073333333333,1.064962726,0.376,6.2842,8.787346221,2.2293,1.2416,1.0801,563.48,6.1622,1848.56,20.447,5.5509,0.744435346,229.6,115.18,60.1013,11617.0,26252.0,3.427,101.78,183.52,1029.4,0.28281428571428574,1.9324,3.1793333333333336,30.4018,12.9878,96.17,1.169317119,6.206,0.3845,98.8056,2.785333333333333,43.334,3.086,3.64,35.3457,3.75,1.2416,10.53455,130.227,6.8183,0.9042,31.81,6.3594,1.721824,3.6725,0.588720122,1,23.005,3690.9495
642,2014-07-29,79.81436666666667,1.064395955,0.376,6.2842,8.818342152,2.2302,1.242,1.0851,563.57,6.1615,1850.61,20.467,5.5528,0.744657085,230.8,114.9,60.1249,11643.0,26269.0,3.426,101.98,183.53,1025.2,0.2828714285714286,1.9324,3.1786666666666665,30.4063,13.0578,96.19,1.17000117,6.2268,0.3845,98.8056,2.7866666666666666,43.319,3.09,3.64,35.6339,3.75,1.242,10.5962,130.2178,6.841,0.9043,31.816,6.36125,1.721536,3.6725,0.58979652,1,23.148,3690.9495
643,2014-07-30,79.878,1.065870816,0.376,6.2842,8.84173298,2.2278,1.2441333333333333,1.0909,565.88,6.1645,1853.3,20.522,5.5643,0.746212969,231.85,115.13,60.1485,11669.0,26286.0,3.429,102.1,183.53,1024.7,0.2829285714285714,1.9324,3.178,30.4108,13.1357,96.21,1.17481203,6.251,0.3845,98.8056,2.788,43.304,3.0978,3.64,35.7271,3.75,1.2419,10.63895,130.2086,6.8772,0.9075,31.864,6.3631,1.7212480000000001,3.6725,0.590493062,1,23.166,3690.9495
644,2014-07-31,79.8322,1.072501073,0.376,6.2842,8.888888889,2.2447,1.2462666666666666,1.089,570.51,6.1675,1872.43,20.607,5.5732,0.747440018,232.95,115.16,60.246,11695.0,26303.0,3.429,102.78,183.28,1024.3,0.2829857142857143,1.9324,3.189,30.4527,13.2269,96.1,1.178411501,6.2822,0.3845,98.8056,2.795,43.421,3.1094,3.64,35.4438,3.75,1.2458,10.7041,130.2102,6.8924,0.9092,32.003,6.3666,1.72096,3.6725,0.592311793,1,23.301,3690.9495
645,2014-08-01,79.836,1.075962987,0.376,6.2842,8.865248227,2.2674,1.2484,1.0919,573.14,6.1681,1878.75,20.635,5.566,0.746547219,234.52,115.22,60.851,11721.0,26328.5,3.415,102.9,182.08,1026.2,0.28304285714285715,1.9324,3.2058,30.5,13.1932,96.89,1.175778954,6.3001,0.3845,98.8201,2.795,43.465,3.128,3.64,35.7272,3.75,1.2484,10.6969,130.2067,6.8884,0.9077999999999999,32.223,6.3561,1.71838,3.6725,0.593965312,1,23.311,3690.9495
646,2014-08-04,79.7902,1.0731987914999999,0.376,6.2842,8.865248227,2.2607,1.2462,1.0944500000000001,572.61,6.1661,1873.65,20.596,5.5548,0.745045448,233.15,115.13499999999999,61.0187,11747.0,26354.0,3.419,102.66,182.05,1033.7,0.2831,1.9324,3.201,30.5363,13.1962,97.9,1.175088132,6.2796,0.3845,98.8346,2.801,43.727,3.1114,3.64,35.6605,3.75,1.2462,10.68155,130.2303,6.8719,0.9064,32.147,6.3456,1.71422,3.6725,0.594601023,1,23.271,3690.9495
647,2014-08-05,79.9009,1.070434596,0.376,6.2842,8.880994671,2.2577,1.2455,1.097,571.75,6.1655,1878.68,20.676,5.5714,0.747272456,233.64,115.05,60.869,11733.0,26353.0,3.423,102.59,182.04,1031.7,0.2831,1.9324,3.1908,30.5226,13.2716,97.5,1.17260788,6.267,0.3845,98.8373,2.812,43.703,3.1121,3.64,35.7987,3.75,1.2455,10.6895,130.2255,6.8714,0.9092,32.118,6.3351,1.71245,3.6725,0.592733092,1,23.342,3690.9495
648,2014-08-06,79.9238,1.074575543,0.376,6.2842,8.904719501,2.2756,1.248,1.0926,576.66,6.1681,1892.35,20.86,5.5869,0.749344324,236.14,115.48,61.336,11756.0,26414.0,3.427,102.6,182.0,1030.8,0.2833,1.9324,3.197,30.5221,13.258,97.36,1.184974523,6.3024,0.3845,98.8339,2.81,43.569,3.1377,3.64,36.1102,3.75,1.248,10.7514,130.2104,6.9006,0.9111,32.187,6.332,1.71497,3.6725,0.594177065,1,23.387,3690.9495
649,2014-08-07,79.9429,1.078981442,0.376,6.2842,8.880994671,2.279,1.2494,1.0922,577.36,6.167,1890.4299999999998,20.83,5.5772,0.748055057,236.19,115.4,61.4123,11766.0,26413.0,3.45,102.16,182.0,1034.3,0.2833,1.9324,3.2055,30.5323,13.2551,98.4,1.180080245,6.2612,0.3845,98.8296,2.808,43.722,3.1397,3.64,36.2496,3.75,1.2494,10.7226,130.1933,6.9085,0.9084,32.252,6.3359,1.71758,3.6725,0.592979127,1,23.484,3690.9495
650,2014-08-08,79.8551,1.081548778,0.376,6.2842,8.888888889,2.2802,1.2542,1.0982,576.19,6.1562,1888.51,20.789,5.5684,0.746937556,235.44,115.47,61.5575,11822.0,26438.5,3.476,102.09,182.0,1034.4,0.2833,1.9324,3.217,30.5681,13.236,97.96,1.181614085,6.2444,0.3845,98.8548,2.801,43.946,3.1509,3.64,36.4461,3.75,1.2542,10.71835,130.1862,6.9152,0.9056,32.247,6.3371,1.71909,3.6725,0.595060994,1,23.535,3690.9495
651,2014-08-11,79.8436,1.077586207,0.376,6.2842,8.857395926,2.2986,1.2495,1.0935,576.14,6.1522,1891.59,20.805,5.5697,0.747049156,234.38,115.75,61.1165,11728.0,26464.0,3.472,102.13,182.0,1037.4,0.2833,1.9324,3.1975,30.5798,13.1998,97.83,1.181893393,6.1848,0.3845,99.0,2.789,44.175,3.1378,3.64,36.0475,3.75,1.2495,10.6622,130.1711,6.8956,0.906,32.16166666666667,6.3391,1.71926,3.6725,0.595876534,1,23.481,3690.9495
652,2014-08-12,79.9238,1.080380294,0.376,6.2842,8.857395926,2.2779,1.2504,1.0944,574.3,6.1517,1881.62,20.864,5.5863,0.749288176,234.8,116.13,61.1847,11677.0,26501.0,3.483,102.3,182.0,1030.6,0.2833,1.9324,3.1955,30.5708,13.159,97.88,1.183011948,6.176,0.3845,99.305,2.789,43.926,3.1465,3.64,36.089,3.75,1.2504,10.66385,130.16,6.8807,0.9101,32.07633333333333,6.346,1.72037,3.6725,0.595983074,1,23.571,3690.9495
653,2014-08-13,79.8093,1.075500108,0.376,6.2842,8.818342152,2.277,1.2501,1.0929,576.23,6.1533,1877.4,20.839,5.5805,0.748502994,235.05,116.02,61.2458,11683.0,26511.0,3.493,102.29,182.0,1028.3,0.2833,1.9324,3.1905,30.5595,13.1113,97.74,1.185677022,6.1658,0.3845,99.7641,2.793,43.877,3.1442,3.64,36.2222,3.75,1.2501,10.57745,130.19,6.8863,0.9085,31.991,6.3459,1.72319,3.6725,0.598265031,1,23.7,3690.9495
654,2014-08-14,79.831,1.07561579,0.376,6.2842,8.802816901,2.2692,1.248,1.0911,576.49,6.1545,1883.33,20.821,5.575,0.747775368,234.67,115.93,61.0583,11667.0,26516.0,3.47,102.6,182.0,1028.1,0.28345,1.9324,3.1795,30.5825,13.0717,97.95,1.179801793,6.1512,0.3845,99.8664,2.793,43.944,3.1285,3.64,36.0395,3.75,1.248,10.5531,130.2306,6.878,0.9062,31.883,6.3408,1.72202,3.6725,0.599412576,1,23.789,3690.9495
655,2014-08-15,79.8616,1.071581655,0.376,6.2842,8.810572687,2.2703,1.2454,1.091,576.49,6.1538,1877.77,20.827,5.5689,0.746937556,233.22,115.69,60.94753333333333,11693.0,26518.5,3.467,102.5,182.0,1026.5,0.28345,1.9324,3.173,30.5797,13.0748,97.22,1.178133836,6.1402,0.3845,99.9687,2.796,43.755,3.13135,3.64,36.0014,3.75,1.2454,10.53525,130.1646,6.8552,0.9058,31.889,6.3501,1.72085,3.6725,0.599125277,1,23.716,3690.9495
656,2014-08-18,79.8475,1.07227107,0.376,6.2842,8.84173298,2.269,1.2449,1.0889,576.49,6.1528,1884.81,20.85,5.5709,0.747216618,234.75,115.63,60.83676666666667,11681.0,26521.0,3.503,102.32,182.0,1024.9,0.28345,1.9324,3.149,30.5769,13.0505,97.22,1.179245283,6.1507,0.3845,99.9968,2.815,43.671,3.1342,3.64,36.0294,3.75,1.2449,10.62255,130.1609,6.8491,0.9045,31.821,6.3407,1.72107,3.6725,0.597907324,1,23.73,3690.9495
657,2014-08-19,79.9429,1.070893125,0.376,6.2842,8.849557522,2.2595,1.2439,1.0929,576.15,6.1548,1884.81,20.97,5.5834,0.748839299,235.0,115.92,60.726,11682.0,26543.0,3.523,102.62,182.0,1017.7,0.28345,1.9324,3.1528,30.5834,13.0532,97.22,1.181614085,6.1386,0.3845,100.2039,2.818,43.687,3.1356,3.64,36.1094,3.75,1.2439,10.6273,130.1518,6.8614,0.9068,31.846,6.3486,1.72003,3.6725,0.600708836,1,23.812,3690.9495
658,2014-08-20,80.0919,1.077586207,0.376,6.2842,8.888888889,2.2587,1.2485,1.0944,578.54,6.158,1894.27,21.025,5.6128,0.752785306,235.885,116.37,60.669,11707.0,26551.0,3.533,102.95,182.0,1018.0,0.2838,1.9324,3.1685,30.6142,13.0814,97.09,1.18652112,6.1755,0.3845,100.7852,2.826,43.687,3.147,3.64,36.224,3.75,1.2485,10.6824,130.13,6.8899,0.9117,31.909,6.342,1.7236,3.6725,0.600961538,1,23.877,3690.9495
659,2014-08-21,80.1492,1.080613789,0.376,6.2842,8.896797153,2.255,1.2517,1.0948,583.09,6.1632,1912.43,20.976,5.6218,0.754034082,236.77,116.42,60.767,11717.0,26562.0,3.536,103.87,182.0,1020.9,0.2842,1.9324,3.1725,30.6624,13.0963,96.98,1.194457716,6.1552,0.3845,101.161,2.824,43.735,3.1569,3.64,36.3317,3.75,1.2517,10.7082,130.2078,6.9009,0.9128,32.057,6.3391,1.72908,3.6725,0.60284543,1,23.977,3690.9495
660,2014-08-22,80.1224,1.07227107,0.376,6.2842,8.904719501,2.2582,1.2488,1.095,582.76,6.1617,1919.84,20.981,5.6194,0.753749906,236.34,116.16,60.436,11654.0,26571.5,3.519,103.95,182.0,1023.9,0.2842,1.9324,3.1635,30.6893,13.1328,97.08,1.19047619,6.1427,0.3845,101.478,2.826,43.783,3.152,3.64,36.0027,3.75,1.2488,10.719,130.2014,6.8951,0.9117,31.901,6.3445,1.73107,3.6725,0.603391058,1,24.103,3690.9495
661,2014-08-25,80.2867,1.072846261,0.376,6.2842,8.904719501,2.2778,1.2511,1.098,583.19,6.1653,1924.4,21.081,5.6479,0.757575758,237.18,116.62,60.427,11714.0,26581.0,3.543,104.18,182.0,1019.5,0.2843,1.9324,3.168,30.7555,13.1383,96.75,1.197318008,6.1754,0.3845,102.8136,2.832,43.796,3.168,3.64,36.1201,3.75,1.2511,10.692,130.1763,6.9359,0.9159,32.013,6.3476,1.73125,3.6725,0.603027197,1,24.0375,3690.9495
662,2014-08-26,80.2855,1.076078769,0.376,6.2842,8.896797153,2.2808,1.2503,1.0951,583.13,6.1663,1932.39,21.097,5.6509,0.758035173,237.44,116.57,60.496,11715.0,26589.0,3.572,103.89,182.0,1020.6,0.2843,1.9324,3.1625,30.773,13.1059,96.91,1.201778632,6.175,0.3845,102.4554,2.832,43.809,3.1686,3.64,36.1358,3.75,1.2503,10.6884,130.1934,6.9321,0.9151,31.931,6.3512,1.73568,3.6725,0.603427468,1,23.972,3690.9495
663,2014-08-27,80.3287,1.07307651,0.376,6.2842,8.880994671,2.2748,1.2484,1.0891,584.87,6.1658,1928.67,21.047,5.6568,0.75889808,237.31,116.87,60.4678,11708.0,26602.0,3.571,104.04,182.0,1018.0,0.2845,1.9324,3.1525,30.8256,13.0811,96.7,1.199328376,6.1892,0.3845,101.3288,2.838,43.795,3.1764,3.64,36.1397,3.75,1.2484,10.64355,130.184,6.9433,0.9162,31.911,6.3377,1.73489,3.6725,0.603172688,1,23.903,3690.9495
664,2014-08-28,80.3401,1.069175666,0.376,6.2842,8.896797153,2.2591,1.2465,1.0857,588.67,6.1638,1926.92,21.076,5.6548,0.758840492,237.3,116.87,60.4745,11682.0,26601.0,3.56,103.75,182.0,1014.6,0.2844,1.9324,3.148,30.8339,13.1109,96.73,1.194457716,6.1864,0.3845,102.42,2.844,43.69,3.1834,3.64,36.3053,3.75,1.2465,10.6589,130.188,6.947,0.915,31.891,6.3376,1.73761,3.6725,0.603136309,1,23.784,3690.9495
665,2014-08-29,80.2905,1.069633116,0.376,6.2842,8.880994671,2.2499,1.2492,1.0858,593.28,6.1647,1935.04,21.022,5.6506,0.758265089,239.21,116.59,60.542249999999996,11717.0,26607.5,3.568,103.71,182.0,1013.6,0.2844,1.9324,3.157,30.8549,13.0763,96.8,1.193744777,6.1772,0.3845,101.8964,2.842,43.648,3.1965,3.64,36.9316,3.75,1.2492,10.62615,130.1962,6.9727,0.9145,31.952,6.3453,1.73834,3.6725,0.602700096,1,23.718,3690.9495
666,2014-09-02,80.4509,1.076078769,0.376,6.2842,8.936550492,2.2364,1.2521,1.0925,589.03,6.1684,1918.62,21.173,5.6788,0.762485703,239.88,117.37,60.61,11734.0,26614.0,3.578,104.39,182.0,1014.3,0.28495,1.9324,3.169,30.9039,13.1299,96.85,1.192605844,6.1929,0.3845,102.6502,2.851,43.556,3.2112,3.64,37.348,3.75,1.2521,10.7373,130.1913,7.0041,0.9204,32.046,6.34825,1.74375,3.6725,0.604741171,1,23.968,3690.9495
667,2014-09-03,80.4089,1.076426265,0.376,6.2842,8.912655971,2.2521,1.2548,1.0873,591.55,6.1697,1931.49,21.031,5.6631,0.760398449,239.42,117.06,60.5445,11781.0,26612.0,3.579,105.2,182.0,1015.6,0.2851,1.9324,3.1865,30.9514,13.0892,97.1,1.202645821,6.2052,0.3845,102.5916,2.849,43.577,3.1912,3.64,37.3183,3.75,1.2548,10.688,130.205,7.0083,0.9185,32.103,6.3512,1.74483,3.6725,0.607348922,1,23.959,3690.9495
668,2014-09-04,80.6839,1.070663812,0.376,6.2842,8.904719501,2.2319,1.2508,1.0863,588.52,6.1666,1924.67,21.249,5.7219,0.768344218,238.57,117.35,60.454,11760.0,26611.0,3.582,104.92,182.0,1018.9,0.2851,1.9324,3.175,30.934,13.0959,96.78,1.20105693,6.237,0.3845,102.1078,2.853,43.653,3.1947,3.64,36.8038,3.75,1.2508,10.633,130.2037,7.0132,0.9199,32.019,6.3445,1.74341,3.6725,0.607865783,1,24.051,3690.9495
669,2014-09-05,80.8175,1.070549192,0.376,6.2842,8.928571429,2.2356,1.2556,1.089,591.43,6.1707,1931.45,21.31,5.7503,0.772320049,242.07,118.48,60.4385,11770.0,26616.0,3.606,105.56,182.0,1018.0,0.2851,1.9324,3.186,31.008,13.0788,96.58,1.205690861,6.2844,0.3845,102.1633,2.847,43.566,3.2354,3.64,36.9219,3.75,1.2556,10.6897,130.1987,7.0779,0.9311,32.102,6.3285,1.74916,3.6725,0.613045611,1,23.984,3690.9495
670,2014-09-08,80.8393,1.067805659,0.376,6.2842,8.984725966,2.2416,1.2538,1.0933,586.41,6.1613500000000005,1935.25,21.347,5.7508,0.772379702,242.6,118.48,60.2628,11722.0,26621.0,3.6,105.11,182.0,1019.65,0.2861,1.9324,3.172,31.1092,13.0813,96.63,1.202790474,6.298,0.3845,102.1543,2.849,43.674,3.2303,3.64,37.0866,3.75,1.2538,10.75725,130.19934999999998,7.0951,0.9318,32.0,6.3481,1.75997,3.6725,0.620308914,1,24.003,3690.9495
671,2014-09-09,81.0199,1.079214332,0.376,6.2842,9.074410163,2.2491,1.2615,1.1012,585.29,6.152,1942.03,21.451,5.7704,0.775073632,245.76,119.02,60.4277,11754.0,26629.0,3.609,106.06,182.0,1021.3,0.2866,1.9324,3.191,31.1928,13.2162,96.47,1.208313195,6.3335,0.3845,102.1195,2.856,43.562,3.2605,3.64,37.0261,3.75,1.2615,10.9237,130.2,7.1191,0.9354,32.112,6.3327,1.76184,3.6725,0.619962802,1,24.118,3690.9495
672,2014-09-10,80.8977,1.091941472,0.376,6.2842,9.090909091,2.2813,1.2639,1.0955,592.34,6.1425,1962.84,21.447,5.7577,0.773455024,244.58,118.42,60.8256,11782.0,26627.0,3.614,106.49,182.0,1022.9499999999999,0.2866,1.9324,3.1985,31.2089,13.2144,96.97,1.211680601,6.3427,0.3845,102.0636,2.854,43.712,3.2508,3.64,37.1693,3.75,1.2639,10.9819,130.2027,7.1183,0.9325,32.151,6.3528,1.768,3.6725,0.620116582,1,24.175,3690.9495
673,2014-09-11,80.871,1.089799477,0.376,6.2842,9.057971014,2.2967,1.2632,1.1032,590.82,6.1453,1975.82,21.379,5.7577,0.773514851,243.38,119.3,60.9155,11831.0,26634.0,3.628,106.77,182.0,1024.6,0.2866,1.9324,3.1975,31.1817,13.2144,97.51,1.219512195,6.3455,0.3845,102.093,2.855,43.878,3.2435,3.64,37.3758,3.75,1.2632,10.96055,130.23,7.1093,0.9371,32.152,6.3512,1.76568,3.6725,0.615725633,1,24.175,3690.9495
674,2014-09-12,80.9207,1.103752759,0.376,6.2842,9.082652134,2.288,1.2648,1.1076,590.14,6.1468,1979.97,21.343,5.7565,0.773335396,243.72,119.23,60.84,11831.0,26632.5,3.636,107.23,181.95,1034.4,0.2866,1.9324,3.1995,31.2004,13.2644,97.49,1.220405175,6.3727,0.3845,102.4311,2.858,43.898,3.2468,3.64,37.6545,3.75,1.2648,10.987,130.2717,7.1401,0.935,32.216,6.3546,1.76523,3.6725,0.615763547,1,24.279,3690.9495
675,2014-09-15,80.913,1.111605158,0.376,6.2842,9.099181074,2.3251,1.2656,1.1051,590.6,6.1452,1994.97,21.363,5.7658,0.774533344,243.7,118.93,60.9945,11875.0,26631.0,3.626,107.195,181.95,1038.0,0.2865,1.9324,3.2145,31.2128,13.2223,97.05,1.227897839,6.4093,0.3845,102.8184,2.859,43.967,3.2522,3.64,37.9861,3.75,1.2656,11.0245,130.28,7.1557,0.9361,32.275,6.3415,1.7678,3.6725,0.615536132,1,24.273,3690.9495
676,2014-09-16,80.8863,1.110247585,0.376,6.2842,9.074410163,2.3401,1.2624,1.099,594.71,6.1462,1987.71,21.279,5.7493,0.772260406,242.86,118.68,61.1015,11903.0,26636.0,3.641,107.16,181.95,1038.9,0.2865,1.9324,3.21675,31.2127,13.19925,97.82,1.222493888,6.3935,0.3845,102.8213,2.858,44.096,3.2419,3.64,38.7058,3.75,1.2624,10.94675,130.28,7.137650000000001,0.9339,32.266,6.3418,1.769,3.6725,0.617588933,1,24.159,3690.9495
677,2014-09-17,80.8366,1.102657404,0.376,6.2842,9.049773756,2.3351,1.2617,1.0952,593.76,6.145,1978.08,21.25,5.747,0.771843161,242.29,118.58,60.954,11908.0,26635.0,3.649,107.25,181.95,1035.2,0.2865,1.9324,3.219,31.2222,13.1762,97.7,1.220256254,6.4094,0.3845,102.6912,2.859,44.236,3.2331,3.64,38.3724,3.75,1.2617,10.9332,130.2759,7.1196,0.9342,32.224,6.3495,1.77,3.6725,0.613233581,1,24.217,3690.9495
678,2014-09-18,80.955,1.115075825,0.376,6.2842,9.115770283,2.3384,1.269,1.0946,593.87,6.149,1975.47,21.378,5.7839,0.77688005,242.28,119.51,61.0558,12030.0,26641.0,3.649,108.55,181.95,1033.9,0.2871,1.9324,3.2415,31.2259,13.2402,97.48,1.235788433,6.3623,0.3845,102.7536,2.861,44.157,3.249,3.64,38.4209,3.75,1.269,11.0377,130.2813,7.1513,0.9383,32.308,6.3523,1.769,3.6725,0.61218243,1,24.31,3690.9495
